fao_saup_id,taxon_name_key,year,mean_catch
87_218,Sardinops sagax_601477,1981,255102
87_218,Sardinops sagax_601477,1982,314102
87_218,Sardinops sagax_601477,1983,104163
87_218,Sardinops sagax_601477,1984,648784
87_218,Sardinops sagax_601477,1985,1215587
87_218,Sardinops sagax_601477,1986,590258
87_218,Sardinops sagax_601477,1987,210097
87_218,Sardinops sagax_601477,1988,382337
87_218,Sardinops sagax_601477,1989,260872
87_218,Sardinops sagax_601477,1990,16895
87_218,Sardinops sagax_601477,1991,3377
87_218,Sardinops sagax_601477,1992,212
87_218,Sardinops sagax_601477,1993,0
87_218,Sardinops sagax_601477,1994,212
87_218,Sardinops sagax_601477,1995,34609
87_218,Sardinops sagax_601477,1996,356477
87_218,Sardinops sagax_601477,1997,56096
87_218,Sardinops sagax_601477,1998,1012
87_218,Sardinops sagax_601477,1999,8821
87_218,Sardinops sagax_601477,2000,51440
87_218,Sardinops sagax_601477,2001,42097
87_218,Sardinops sagax_601477,2002,1924
87_218,Sardinops sagax_601477,2003,632
87_218,Sardinops sagax_601477,2004,543
87_218,Sardinops sagax_601477,2005,4
87_218,Sardinops sagax_601477,2006,9
87_218,Sardinops sagax_601477,2007,0
87_218,Sardinops sagax_601477,2008,0
87_218,Sardinops sagax_601477,2009,0
87_218,Sardinops sagax_601477,2010,0
87_218,Sardinops sagax_601477,2011,0
87_218,Sardinops sagax_601477,2012,0
87_218,Sardinops sagax_601477,2013,0
87_218,Etrumeus teres_601455,1981,266177
87_218,Etrumeus teres_601455,1982,25547
87_218,Etrumeus teres_601455,1983,79339
87_218,Etrumeus teres_601455,1984,52025
87_218,Etrumeus teres_601455,1985,40739
87_218,Etrumeus teres_601455,1986,29209
87_218,Etrumeus teres_601455,1987,14373
87_218,Etrumeus teres_601455,1988,9215
87_218,Etrumeus teres_601455,1989,838
87_218,Etrumeus teres_601455,1990,5471
87_218,Etrumeus teres_601455,1991,17180
87_218,Etrumeus teres_601455,1992,9688
87_218,Etrumeus teres_601455,1993,57663
87_218,Etrumeus teres_601455,1994,30748
87_218,Etrumeus teres_601455,1995,46253
87_218,Etrumeus teres_601455,1996,34349
87_218,Etrumeus teres_601455,1997,1095
87_218,Etrumeus teres_601455,1998,8873
87_218,Etrumeus teres_601455,1999,3636
87_218,Etrumeus teres_601455,2000,4415
87_218,Etrumeus teres_601455,2001,28
87_218,Etrumeus teres_601455,2002,613
87_218,Etrumeus teres_601455,2003,1068
87_218,Etrumeus teres_601455,2004,4901
87_218,Etrumeus teres_601455,2005,4629
87_218,Etrumeus teres_601455,2006,432
87_218,Etrumeus teres_601455,2007,520
87_218,Etrumeus teres_601455,2008,2632
87_218,Etrumeus teres_601455,2009,1154
87_218,Etrumeus teres_601455,2010,1903
87_218,Etrumeus teres_601455,2011,1760
87_218,Etrumeus teres_601455,2012,1653
87_218,Etrumeus teres_601455,2013,2650
87_218,Opisthonema libertate_601484,1981,68390
87_218,Opisthonema libertate_601484,1982,219849
87_218,Opisthonema libertate_601484,1983,69155
87_218,Opisthonema libertate_601484,1984,182074
87_218,Opisthonema libertate_601484,1985,328074
87_218,Opisthonema libertate_601484,1986,297721
87_218,Opisthonema libertate_601484,1987,240577
87_218,Opisthonema libertate_601484,1988,206766
87_218,Opisthonema libertate_601484,1989,189789
87_218,Opisthonema libertate_601484,1990,98632
87_218,Opisthonema libertate_601484,1991,91622
87_218,Opisthonema libertate_601484,1992,31016
87_218,Opisthonema libertate_601484,1993,69247
87_218,Opisthonema libertate_601484,1994,69892
87_218,Opisthonema libertate_601484,1995,40910
87_218,Opisthonema libertate_601484,1996,41041
87_218,Opisthonema libertate_601484,1997,37723
87_218,Opisthonema libertate_601484,1998,40530
87_218,Opisthonema libertate_601484,1999,22253
87_218,Opisthonema libertate_601484,2000,20037
87_218,Opisthonema libertate_601484,2001,20071
87_218,Opisthonema libertate_601484,2002,10952
87_218,Opisthonema libertate_601484,2003,6895
87_218,Opisthonema libertate_601484,2004,8590
87_218,Opisthonema libertate_601484,2005,8282
87_218,Opisthonema libertate_601484,2006,16851
87_218,Opisthonema libertate_601484,2007,14153
87_218,Opisthonema libertate_601484,2008,25263
87_218,Opisthonema libertate_601484,2009,22527
87_218,Opisthonema libertate_601484,2010,35849
87_218,Opisthonema libertate_601484,2011,20273
87_218,Opisthonema libertate_601484,2012,33089
87_218,Opisthonema libertate_601484,2013,13191
87_218,Cetengraulis mysticetus_600548,1981,2832
87_218,Cetengraulis mysticetus_600548,1982,2832
87_218,Cetengraulis mysticetus_600548,1983,40384
87_218,Cetengraulis mysticetus_600548,1984,54029
87_218,Cetengraulis mysticetus_600548,1985,5788
87_218,Cetengraulis mysticetus_600548,1986,74246
87_218,Cetengraulis mysticetus_600548,1987,126420
87_218,Cetengraulis mysticetus_600548,1988,84346
87_218,Cetengraulis mysticetus_600548,1989,63433
87_218,Cetengraulis mysticetus_600548,1990,30996
87_218,Cetengraulis mysticetus_600548,1991,59637
87_218,Cetengraulis mysticetus_600548,1992,99672
87_218,Cetengraulis mysticetus_600548,1993,101683
87_218,Cetengraulis mysticetus_600548,1994,27164
87_218,Cetengraulis mysticetus_600548,1995,47660
87_218,Cetengraulis mysticetus_600548,1996,26354
87_218,Cetengraulis mysticetus_600548,1997,89723
87_218,Cetengraulis mysticetus_600548,1998,44474
87_218,Cetengraulis mysticetus_600548,1999,27221
87_218,Cetengraulis mysticetus_600548,2000,13333
87_218,Cetengraulis mysticetus_600548,2001,73289
87_218,Cetengraulis mysticetus_600548,2002,18288
87_218,Cetengraulis mysticetus_600548,2003,19492
87_218,Cetengraulis mysticetus_600548,2004,5061
87_218,Cetengraulis mysticetus_600548,2005,9672
87_218,Cetengraulis mysticetus_600548,2006,12332
87_218,Cetengraulis mysticetus_600548,2007,1079
87_218,Cetengraulis mysticetus_600548,2008,26928
87_218,Cetengraulis mysticetus_600548,2009,7586
87_218,Cetengraulis mysticetus_600548,2010,741
87_218,Cetengraulis mysticetus_600548,2011,13012
87_218,Cetengraulis mysticetus_600548,2012,2758
87_218,Cetengraulis mysticetus_600548,2013,6535
87_218,Engraulis ringens_600004,2001,2065
87_218,Engraulis ringens_600004,2002,71013
87_218,Engraulis ringens_600004,2003,33382
87_218,Engraulis ringens_600004,2004,11273
87_218,Engraulis ringens_600004,2005,39908
87_218,Engraulis ringens_600004,2006,76606
87_218,Engraulis ringens_600004,2007,59309
87_218,Engraulis ringens_600004,2008,44566
87_218,Engraulis ringens_600004,2009,20152
87_218,Engraulis ringens_600004,2010,0
87_218,Engraulis ringens_600004,2011,2977
87_218,Engraulis ringens_600004,2012,12109
87_218,Engraulis ringens_600004,2013,2
87_218,Anchoa spp.,2004,40694
87_218,Anchoa spp.,2005,31742
87_218,Anchoa spp.,2006,26953
87_218,Anchoa spp.,2007,3185440
87_218,Anchoa spp.,2008,39111
87_218,Anchoa spp.,2009,21235
87_218,Anchoa spp.,2010,33975
87_218,Anchoa spp.,2011,19938
87_218,Anchoa spp.,2012,7929
87_218,Anchoa spp.,2013,194
87_218,Scomber japonicus_600117,1981,448088
87_218,Scomber japonicus_600117,1982,589375
87_218,Scomber japonicus_600117,1983,252667
87_218,Scomber japonicus_600117,1984,396913
87_218,Scomber japonicus_600117,1985,397863
87_218,Scomber japonicus_600117,1986,274852
87_218,Scomber japonicus_600117,1987,149302
87_218,Scomber japonicus_600117,1988,255548
87_218,Scomber japonicus_600117,1989,141333
87_218,Scomber japonicus_600117,1990,78639
87_218,Scomber japonicus_600117,1991,55023
87_218,Scomber japonicus_600117,1992,25651
87_218,Scomber japonicus_600117,1993,50980
87_218,Scomber japonicus_600117,1994,38991
87_218,Scomber japonicus_600117,1995,63577
87_218,Scomber japonicus_600117,1996,79484
87_218,Scomber japonicus_600117,1997,192181
87_218,Scomber japonicus_600117,1998,44716
87_218,Scomber japonicus_600117,1999,28307
87_218,Scomber japonicus_600117,2000,83923
87_218,Scomber japonicus_600117,2001,85248
87_218,Scomber japonicus_600117,2002,17074
87_218,Scomber japonicus_600117,2003,33272
87_218,Scomber japonicus_600117,2004,51806
87_218,Scomber japonicus_600117,2005,115406
87_218,Scomber japonicus_600117,2006,37664
87_218,Scomber japonicus_600117,2007,43171
87_218,Scomber japonicus_600117,2008,21758
87_218,Scomber japonicus_600117,2009,36679
87_218,Scomber japonicus_600117,2010,52751
87_218,Scomber japonicus_600117,2011,31799
87_218,Scomber japonicus_600117,2012,51838
87_218,Scomber japonicus_600117,2013,88793
87_218,Auxis_501163,1998,4201
87_218,Auxis_501163,1999,48913
87_218,Auxis_501163,2000,9317
87_218,Auxis_501163,2001,5686
87_218,Auxis_501163,2002,9806
87_218,Auxis_501163,2003,36297
87_218,Auxis_501163,2004,19709
87_218,Auxis_501163,2005,6544
87_218,Auxis_501163,2006,13033
87_218,Auxis_501163,2007,21829
87_218,Auxis_501163,2008,19388
87_218,Auxis_501163,2009,34956
87_218,Auxis_501163,2010,35273
87_218,Auxis_501163,2011,43812
87_218,Auxis_501163,2012,56403
87_218,Auxis_501163,2013,28856
87_218,Scombridae_400416,2004,1078.2
87_218,Scombridae_400416,2005,1401.5
87_218,Scombridae_400416,2006,189.84
87_218,Scombridae_400416,2007,2117.8
87_218,Scombridae_400416,2008,3822.1
87_218,Scombridae_400416,2009,1105.9
87_218,Scombridae_400416,2010,871.4
87_218,Scombridae_400416,2011,4443.1
87_218,Scombridae_400416,2012,6512.2
87_218,Scombridae_400416,2013,1609.2
87_218,Trachurus murphyi_600367,1990,4144
87_218,Trachurus murphyi_600367,1991,45313
87_218,Trachurus murphyi_600367,1992,15022
87_218,Trachurus murphyi_600367,1993,2673
87_218,Trachurus murphyi_600367,1994,36575
87_218,Trachurus murphyi_600367,1995,174393
87_218,Trachurus murphyi_600367,1996,56782
87_218,Trachurus murphyi_600367,1997,30302
87_218,Trachurus murphyi_600367,1998,25900
87_218,Trachurus murphyi_600367,1999,19072
87_218,Trachurus murphyi_600367,2000,7122
87_218,Trachurus murphyi_600367,2001,133969
87_218,Trachurus murphyi_600367,2002,604
87_218,Trachurus murphyi_600367,2003,0
87_218,Trachurus murphyi_600367,2004,0
87_218,Trachurus murphyi_600367,2005,0
87_218,Trachurus murphyi_600367,2006,0
87_218,Trachurus murphyi_600367,2007,927
87_218,Trachurus murphyi_600367,2008,0
87_218,Trachurus murphyi_600367,2009,1934
87_218,Trachurus murphyi_600367,2010,4613
87_218,Trachurus murphyi_600367,2011,69373
87_218,Trachurus murphyi_600367,2012,77
87_218,Trachurus murphyi_600367,2013,3563
87_218,Chloroscombrus orqueta_601937,2004,10380
87_218,Chloroscombrus orqueta_601937,2005,4909
87_218,Chloroscombrus orqueta_601937,2006,7026
87_218,Chloroscombrus orqueta_601937,2007,793132
87_218,Chloroscombrus orqueta_601937,2008,7693
87_218,Chloroscombrus orqueta_601937,2009,10410
87_218,Chloroscombrus orqueta_601937,2010,585
87_218,Chloroscombrus orqueta_601937,2011,356
87_218,Chloroscombrus orqueta_601937,2012,221
87_218,Chloroscombrus orqueta_601937,2013,526
87_218,Decapterus macrosoma_601938,2004,1122
87_218,Decapterus macrosoma_601938,2005,645
87_218,Decapterus macrosoma_601938,2006,5239
87_218,Decapterus macrosoma_601938,2007,798960
87_218,Decapterus macrosoma_601938,2008,37800
87_218,Decapterus macrosoma_601938,2009,41168
87_218,Decapterus macrosoma_601938,2010,21097
87_218,Decapterus macrosoma_601938,2011,6842
87_218,Decapterus macrosoma_601938,2012,6997
87_218,Decapterus macrosoma_601938,2013,16113
87_218,Selene spp.,2004,6049
87_218,Selene spp.,2005,2328
87_218,Selene spp.,2006,5245
87_218,Selene spp.,2007,535604
87_218,Selene spp.,2008,3905
87_218,Selene spp.,2009,3184
87_218,Selene spp.,2010,676
87_218,Selene spp.,2011,240
87_218,Selene spp.,2012,122
87_218,Selene spp.,2013,389
87_218,Oligoplites spp.,2004,985
87_218,Oligoplites spp.,2005,403
87_218,Oligoplites spp.,2006,175
87_218,Oligoplites spp.,2007,37350
87_218,Oligoplites spp.,2008,1187
87_218,Oligoplites spp.,2009,884
87_218,Oligoplites spp.,2010,3922
87_218,Oligoplites spp.,2011,1528
87_218,Oligoplites spp.,2012,38
87_218,Oligoplites spp.,2013,310
87_218,Arius spp.,2004,3679
87_218,Arius spp.,2005,4107
87_218,Arius spp.,2006,2775
87_218,Arius spp.,2007,274976
87_218,Arius spp.,2008,3384
87_218,Arius spp.,2009,2345
87_218,Arius spp.,2010,317
87_218,Arius spp.,2011,1091
87_218,Arius spp.,2012,495
87_218,Arius spp.,2013,413
87_218,Fistularia corneta_608289,2004,4534
87_218,Fistularia corneta_608289,2005,1434
87_218,Fistularia corneta_608289,2006,12400
87_218,Fistularia corneta_608289,2007,31505
87_218,Fistularia corneta_608289,2008,2718
87_218,Fistularia corneta_608289,2009,5191
87_218,Fistularia corneta_608289,2010,6443
87_218,Fistularia corneta_608289,2011,4464
87_218,Fistularia corneta_608289,2012,2851
87_218,Fistularia corneta_608289,2013,4752
87_218,Conodon macrops,2004,310
87_218,Conodon macrops,2005,77
87_218,Conodon macrops,2006,0
87_218,Conodon macrops,2007,17858
87_218,Conodon macrops,2008,0
87_218,Conodon macrops,2009,106
87_218,Conodon macrops,2010,0
87_218,Conodon macrops,2011,33
87_218,Conodon macrops,2012,14
87_218,Conodon macrops,2013,21
87_218,Orthopristis chalceus,2005,901
87_218,Orthopristis chalceus,2006,0
87_218,Orthopristis chalceus,2007,48495
87_218,Orthopristis chalceus,2008,489
87_218,Orthopristis chalceus,2009,707
87_218,Orthopristis chalceus,2010,458
87_218,Orthopristis chalceus,2011,309
87_218,Orthopristis chalceus,2012,23
87_218,Orthopristis chalceus,2013,42
87_218,Larimus spp.,2004,361
87_218,Larimus spp.,2005,59
87_218,Larimus spp.,2006,163
87_218,Larimus spp.,2007,20575
87_218,Larimus spp.,2008,306
87_218,Larimus spp.,2009,432
87_218,Larimus spp.,2010,596
87_218,Larimus spp.,2011,797
87_218,Larimus spp.,2012,0
87_218,Larimus spp.,2013,1700
87_218,Cynoscion spp.,1989,1202
87_218,Cynoscion spp.,1990,1057
87_218,Cynoscion spp.,1991,2347
87_218,Cynoscion spp.,1992,2511
87_218,Cynoscion spp.,1993,2446
87_218,Cynoscion spp.,1994,2342
87_218,Cynoscion spp.,1995,1335
87_218,Cynoscion spp.,1996,1098
87_218,Cynoscion spp.,1997,441
87_218,Cynoscion spp.,1998,1070
87_218,Cynoscion spp.,1999,278
87_218,Cynoscion spp.,2000,333
87_218,Cynoscion spp.,2001,424
87_218,Cynoscion spp.,2002,307
87_218,Cynoscion spp.,2003,503
87_218,Cynoscion spp.,2004,0
87_218,Cynoscion spp.,2005,0
87_218,Cynoscion spp.,2006,0
87_218,Cynoscion spp.,2007,0
87_218,Cynoscion spp.,2008,0
87_218,Cynoscion spp.,2009,0
87_218,Cynoscion spp.,2010,0
87_218,Cynoscion spp.,2011,0
87_218,Cynoscion spp.,2012,0
87_218,Cynoscion spp.,2013,126
87_218,Cynoscion spp.,2014,359
87_218,Peprilus medius,2004,3113
87_218,Peprilus medius,2005,1663
87_218,Peprilus medius,2006,3265
87_218,Peprilus medius,2007,1290984
87_218,Peprilus medius,2008,4335
87_218,Peprilus medius,2009,10253
87_218,Peprilus medius,2010,2774
87_218,Peprilus medius,2011,1285
87_218,Peprilus medius,2012,183
87_218,Peprilus medius,2013,1040
87_218,Trichiurus lepturus,2004,1541
87_218,Trichiurus lepturus,2005,1588
87_218,Trichiurus lepturus,2006,489
87_218,Trichiurus lepturus,2007,0
87_218,Trichiurus lepturus,2008,275
87_218,Trichiurus lepturus,2009,2842
87_218,Trichiurus lepturus,2010,2464
87_218,Trichiurus lepturus,2011,2347
87_218,Trichiurus lepturus,2012,10220
87_218,Trichiurus lepturus,2013,31281
87_218,Prionotus  spp.,2004,355
87_218,Prionotus  spp.,2005,396
87_218,Prionotus  spp.,2006,0
87_218,Prionotus  spp.,2007,236735
87_218,Prionotus  spp.,2008,2286
87_218,Prionotus  spp.,2009,1458
87_218,Prionotus  spp.,2010,404
87_218,Prionotus  spp.,2011,3636
87_218,Prionotus  spp.,2012,389
87_218,Prionotus  spp.,2013,3725
87_218,Coryphaena hippurus_600006,2004,4837.8
87_218,Coryphaena hippurus_600006,2005,2300.1
87_218,Coryphaena hippurus_600006,2006,3637.7
87_218,Coryphaena hippurus_600006,2007,3865.3
87_218,Coryphaena hippurus_600006,2008,13490.8
87_218,Coryphaena hippurus_600006,2009,445.2
87_218,Coryphaena hippurus_600006,2010,9325.8
87_218,Coryphaena hippurus_600006,2011,15054.5
87_218,Coryphaena hippurus_600006,2012,16032.4
87_218,Coryphaena hippurus_600006,2013,2328.1
87_218,Istiophoridae_400419,2004,1729.5
87_218,Istiophoridae_400419,2005,964.7
87_218,Istiophoridae_400419,2006,2104.37
87_218,Istiophoridae_400419,2007,3152
87_218,Istiophoridae_400419,2008,2283.1
87_218,Istiophoridae_400419,2009,376.1
87_218,Istiophoridae_400419,2010,4780.1
87_218,Istiophoridae_400419,2011,2179.9
87_218,Istiophoridae_400419,2012,2125.4
87_218,Istiophoridae_400419,2013,625.8
87_218,Xiphias gladius_600226,2004,0.6
87_218,Xiphias gladius_600226,2005,126.6
87_218,Xiphias gladius_600226,2006,718.04
87_218,Xiphias gladius_600226,2007,585.6
87_218,Xiphias gladius_600226,2008,1256.7
87_218,Xiphias gladius_600226,2009,368.5
87_218,Xiphias gladius_600226,2010,3413.8
87_218,Xiphias gladius_600226,2011,2279.9
87_218,Xiphias gladius_600226,2012,2138
87_218,Xiphias gladius_600226,2013,849.5
87_218,Gempylidae_6e+05,2004,769.9
87_218,Gempylidae_6e+05,2005,447.9
87_218,Gempylidae_6e+05,2006,1826.07
87_218,Gempylidae_6e+05,2007,1884.2
87_218,Gempylidae_6e+05,2008,822
87_218,Gempylidae_6e+05,2009,161
87_218,Gempylidae_6e+05,2010,903.9
87_218,Gempylidae_6e+05,2011,983.4
87_218,Gempylidae_6e+05,2012,650.9
87_218,Gempylidae_6e+05,2013,32.8
87_218,Ophichthus remiger,2009,71.51
87_218,Ophichthus remiger,2010,120.81
87_218,Ophichthus remiger,2011,328.3
87_218,Ophichthus remiger,2012,107.7
87_218,Ophichthus remiger,2013,113.97
87_218,Ophichthus remiger,2014,59.33
87_218,Protrachypene precipua,2005,11155
87_218,Protrachypene precipua,2006,6396
87_218,Protrachypene precipua,2007,5900
87_218,Protrachypene precipua,2008,5704
87_218,Protrachypene precipua,2009,7012
87_218,Protrachypene precipua,2010,7155
87_218,Protrachypene precipua,2011,4188
87_218,Protrachypene precipua,2012,5569
87_218,Protrachypene precipua,2013,2074
87_218,Protrachypene precipua,2014,3019
